-0.5	0.002015429690765362
-0.45	0.001734740427088041
-0.4	0.0017094394712199596
-0.35	0.0014737541419723417
-0.3	0.0012562712927748616
-0.25	0.0010728491102337577
-0.19999999999999996	0.0007717659013663616
-0.14999999999999997	0.00062721078234739
-0.09999999999999998	0.00039872782105549224
-0.04999999999999999	0.00021852853673339653
0.	0.000038744156614428796
0.050000000000000044	0.00020840352304708876
0.10000000000000009	0.0004296105713090977
0.15000000000000002	0.0006151483716651096
0.20000000000000007	0.0008540721116172973
0.25	0.0010548402371019518
0.30000000000000004	0.0011876893541576548
0.3500000000000001	0.001498651960035974
0.4	0.001701613088711157
0.45000000000000007	0.0018257298377795147
0.5	0.0019841306006961215
